Timestamp	Time [s]	WL 1[nm]	WL 2[nm]	WL 3[nm]	WL 4[nm]	WL 5[nm]	WL 6[nm]	WL 7[nm]	WL 8[nm]	
2025-04-10T11:59:33Z	9695.00000	1553.78764	1543.32641	1530.38373	1553.97849	1543.52369	1530.54949
2025-04-10T11:59:34Z	9696.00000	1553.78762	1543.32636	1530.38370	1553.97856	1543.52373	1530.54952
2025-04-10T11:59:35Z	9697.00000	1553.78759	1543.32630	1530.38366	1553.97855	1543.52378	1530.54952
2025-04-10T11:59:36Z	9698.00000	1553.78754	1543.32624	1530.38362	1553.97852	1543.52381	1530.54953
2025-04-10T11:59:37Z	9699.00000	1553.78752	1543.32617	1530.38359	1553.97853	1543.52386	1530.54955
2025-04-10T11:59:38Z	9700.00000	1553.78748	1543.32611	1530.38356	1553.97850	1543.52388	1530.54952
2025-04-10T11:59:39Z	9701.00000	1553.78744	1543.32607	1530.38352	1553.97854	1543.52394	1530.54955
2025-04-10T11:59:40Z	9702.00000	1553.78741	1543.32601	1530.38346	1553.97851	1543.52395	1530.54955
2025-04-10T11:59:41Z	9703.00000	1553.78738	1543.32595	1530.38344	1553.97851	1543.52398	1530.54957
2025-04-10T11:59:42Z	9704.00000	1553.78735	1543.32588	1530.38341	1553.97855	1543.52403	1530.54958
2025-04-10T11:59:43Z	9704.00000	1553.78731	1543.32583	1530.38337	1553.97849	1543.52403	1530.54957
2025-04-10T11:59:44Z	9705.00000	1553.78729	1543.32579	1530.38333	1553.97856	1543.52408	1530.54958
2025-04-10T11:59:45Z	9706.00000	1553.81381	1543.39942	1530.42321	1552.67090	1541.42643	1529.12789
2025-04-10T11:59:45Z	9707.00000	1553.89268	1543.63657	1530.55835	1551.00565	1538.80530	1527.24246
2025-04-10T11:59:46Z	9708.00000	1553.92823	1543.73647	1530.62591	1550.86245	1538.56649	1527.06318
2025-04-10T11:59:47Z	9709.00000	1553.92981	1543.73872	1530.62678	1550.86415	1538.56337	1527.06423
2025-04-10T11:59:48Z	9710.00000	1553.93073	1543.74002	1530.62730	1550.86518	1538.56147	1527.06495
2025-04-10T11:59:49Z	9711.00000	1553.93132	1543.74098	1530.62767	1550.86590	1538.55993	1527.06547
2025-04-10T11:59:50Z	9712.00000	1553.93186	1543.74178	1530.62797	1550.86660	1538.55928	1527.06595
