Timestamp	Time [s]	WL 1[nm]	WL 2[nm]	WL 3[nm]	WL 4[nm]	WL 5[nm]	WL 6[nm]	WL 7[nm]	WL 8[nm]	
2025-04-10T11:37:26Z	8368.00000	1553.77571	1543.30472	1530.37215	1553.95358	1543.52800	1530.54195
2025-04-10T11:37:27Z	8369.00000	1553.77570	1543.30471	1530.37213	1553.95355	1543.52797	1530.54194
2025-04-10T11:37:28Z	8370.00000	1553.77571	1543.30470	1530.37211	1553.95355	1543.52796	1530.54194
2025-04-10T11:37:29Z	8371.00000	1553.77570	1543.30469	1530.37209	1553.95353	1543.52795	1530.54195
2025-04-10T11:37:30Z	8372.00000	1553.77570	1543.30469	1530.37206	1553.95351	1543.52797	1530.54196
2025-04-10T11:37:31Z	8373.00000	1553.77572	1543.30470	1530.37204	1553.95350	1543.52797	1530.54198
2025-04-10T11:37:32Z	8374.00000	1553.77575	1543.30468	1530.37203	1553.95347	1543.52796	1530.54197
2025-04-10T11:37:33Z	8375.00000	1553.77571	1543.30469	1530.37200	1553.95346	1543.52797	1530.54198
2025-04-10T11:37:34Z	8376.00000	1553.77574	1543.30469	1530.37200	1553.95342	1543.52798	1530.54199
2025-04-10T11:37:35Z	8377.00000	1553.77573	1543.30468	1530.37197	1553.95341	1543.52795	1530.54200
2025-04-10T11:37:36Z	8378.00000	1553.77576	1543.30467	1530.37195	1553.95341	1543.52796	1530.54203
2025-04-10T11:37:37Z	8378.00000	1553.77574	1543.30466	1530.37193	1553.95341	1543.52795	1530.54203
2025-04-10T11:37:38Z	8379.00000	1553.77575	1543.30464	1530.37193	1553.95340	1543.52794	1530.54204
2025-04-10T11:37:38Z	8380.00000	1553.77576	1543.30465	1530.37193	1553.95337	1543.52796	1530.54205
2025-04-10T11:37:39Z	8381.00000	1553.77578	1543.30467	1530.37193	1553.95340	1543.52795	1530.54205
2025-04-10T11:37:40Z	8382.00000	1553.77578	1543.30466	1530.37194	1553.95338	1543.52796	1530.54207
2025-04-10T11:37:41Z	8383.00000	1553.77579	1543.30465	1530.37193	1553.95337	1543.52795	1530.54206
2025-04-10T11:37:42Z	8384.00000	1553.77579	1543.30466	1530.37192	1553.95338	1543.52796	1530.54207
2025-04-10T11:37:43Z	8385.00000	1553.77580	1543.30467	1530.37193	1553.95337	1543.52796	1530.54207
2025-04-10T11:37:44Z	8386.00000	1553.77580	1543.30466	1530.37190	1553.95334	1543.52794	1530.54207
2025-04-10T11:37:45Z	8387.00000	1553.77581	1543.30466	1530.37189	1553.72057	1543.22514	1530.33613
2025-04-10T11:37:46Z	8388.00000	1553.82406	1543.44027	1530.46366	1552.04684	1540.98270	1528.80812
2025-04-10T11:37:47Z	8389.00000	1553.88118	1543.61863	1530.58530	1551.19899	1539.85630	1528.01426
2025-04-10T11:37:48Z	8390.00000	1553.88546	1543.62989	1530.59262	1551.19909	1539.85547	1528.01289
2025-04-10T11:37:49Z	8390.00000	1553.88614	1543.63113	1530.59324	1551.19967	1539.85503	1528.01302
2025-04-10T11:37:50Z	8391.00000	1553.88665	1543.63206	1530.59367	1551.20017	1539.85473	1528.01323
2025-04-10T11:37:50Z	8392.00000	1553.88707	1543.63280	1530.59404	1551.20062	1539.85458	1528.01342
2025-04-10T11:37:51Z	8393.00000	1553.88738	1543.63343	1530.59435	1551.20102	1539.85442	1528.01359
2025-04-10T11:37:52Z	8394.00000	1553.87183	1543.59775	1530.56988	1552.01057	1541.00700	1528.76177
2025-04-10T11:37:53Z	8395.00000	1553.83936	1543.49193	1530.49266	1553.03025	1542.30951	1529.71167
2025-04-10T11:37:54Z	8396.00000	1553.80051	1543.37153	1530.41234	1553.92106	1543.47695	1530.51238
2025-04-10T11:37:55Z	8397.00000	1553.78092	1543.31715	1530.37766	1553.93820	1543.50199	1530.52768
2025-04-10T11:37:56Z	8398.00000	1553.78025	1543.31558	1530.37691	1553.94061	1543.50601	1530.52994
2025-04-10T11:37:57Z	8399.00000	1553.77986	1543.31466	1530.37648	1553.94226	1543.50862	1530.53147
2025-04-10T11:37:58Z	8400.00000	1553.77959	1543.31401	1530.37615	1553.94343	1543.51049	1530.53261
2025-04-10T11:37:59Z	8401.00000	1553.77938	1543.31350	1530.37589	1553.85799	1543.39963	1530.45754
2025-04-10T11:38:00Z	8402.00000	1553.81820	1543.42211	1530.44919	1552.26282	1541.26760	1529.01461
2025-04-10T11:38:01Z	8402.00000	1553.88016	1543.61233	1530.57890	1551.20102	1539.85079	1528.02982
2025-04-10T11:38:02Z	8403.00000	1553.88833	1543.63516	1530.59520	1551.20027	1539.84928	1528.02790
2025-04-10T11:38:03Z	8404.00000	1553.88876	1543.63611	1530.59555	1551.20036	1539.84905	1528.02761
2025-04-10T11:38:03Z	8405.00000	1553.88912	1543.63677	1530.59582	1551.20051	1539.84890	1528.02754
2025-04-10T11:38:04Z	8406.00000	1553.88938	1543.63721	1530.59606	1551.20068	1539.84879	1528.02754
2025-04-10T11:38:05Z	8407.00000	1553.88957	1543.63762	1530.59625	1551.20083	1539.84875	1528.02754
2025-04-10T11:38:06Z	8408.00000	1553.88978	1543.63797	1530.59642	1551.20102	1539.84873	1528.02755
2025-04-10T11:38:07Z	8409.00000	1553.88999	1543.63827	1530.59658	1551.20115	1539.84877	1528.02756
2025-04-10T11:38:08Z	8410.00000	1553.88681	1543.63280	1530.59332	1551.71967	1540.64528	1528.48993
2025-04-10T11:38:09Z	8411.00000	1553.84827	1543.51967	1530.51131	1552.83036	1542.04657	1529.52832
2025-04-10T11:38:10Z	8412.00000	1553.81014	1543.39852	1530.42959	1553.84464	1543.37320	1530.44379
2025-04-10T11:38:11Z	8413.00000	1553.78280	1543.32142	1530.37968	1553.93265	1543.49333	1530.52265
2025-04-10T11:38:12Z	8414.00000	1553.78197	1543.31942	1530.37874	1553.93561	1543.49831	1530.52541
2025-04-10T11:38:13Z	8414.00000	1553.78148	1543.31832	1530.37818	1553.93755	1543.50146	1530.52719
2025-04-10T11:38:14Z	8415.00000	1553.78114	1543.31754	1530.37778	1553.93899	1543.50376	1530.52856
2025-04-10T11:38:15Z	8416.00000	1553.78087	1543.31689	1530.37746	1553.94012	1543.50552	1530.52964
2025-04-10T11:38:15Z	8417.00000	1553.79631	1543.35962	1530.40647	1552.77571	1541.96250	1529.48747
2025-04-10T11:38:16Z	8418.00000	1553.86584	1543.56637	1530.54536	1551.24931	1539.91336	1528.07596
2025-04-10T11:38:17Z	8419.00000	1553.88942	1543.63830	1530.59625	1551.20298	1539.84981	1528.02959
2025-04-10T11:38:18Z	8420.00000	1553.88987	1543.63887	1530.59655	1551.20276	1539.84964	1528.02901
2025-04-10T11:38:19Z	8421.00000	1553.89016	1543.63931	1530.59680	1551.20283	1539.84941	1528.02883
2025-04-10T11:38:20Z	8422.00000	1553.89034	1543.63967	1530.59698	1551.20290	1539.84934	1528.02875
2025-04-10T11:38:21Z	8423.00000	1553.89056	1543.63999	1530.59713	1551.20300	1539.84923	1528.02870
2025-04-10T11:38:22Z	8424.00000	1553.89071	1543.64026	1530.59727	1551.20311	1539.84921	1528.02866
2025-04-10T11:38:23Z	8425.00000	1553.89085	1543.64050	1530.59739	1551.20319	1539.84921	1528.02864
2025-04-10T11:38:24Z	8426.00000	1553.89094	1543.64073	1530.59751	1551.32186	1540.09467	1528.12467
2025-04-10T11:38:25Z	8427.00000	1553.85859	1543.55325	1530.53506	1552.51162	1541.63743	1529.23257
2025-04-10T11:38:26Z	8427.00000	1553.82323	1543.43771	1530.45516	1553.59466	1543.03877	1530.21834
2025-04-10T11:38:27Z	8428.00000	1553.78422	1543.32495	1530.38125	1553.92857	1543.48706	1530.51908
2025-04-10T11:38:27Z	8429.00000	1553.78298	1543.32199	1530.37985	1553.93223	1543.49323	1530.52236
2025-04-10T11:38:28Z	8430.00000	1553.78243	1543.32071	1530.37923	1553.93446	1543.49690	1530.52442
