Timestamp	Time [s]	WL 1[nm]	WL 2[nm]	WL 3[nm]	WL 4[nm]	WL 5[nm]	WL 6[nm]	WL 7[nm]	WL 8[nm]	
2025-04-10T12:36:08Z	11890.00000	1553.79067	1543.33976	1530.38164	1553.99747	1543.40686	1530.55315
2025-04-10T12:36:09Z	11891.00000	1553.79063	1543.33973	1530.38161	1553.99747	1543.40692	1530.55313
2025-04-10T12:36:10Z	11892.00000	1553.79061	1543.33969	1530.38159	1553.99748	1543.40698	1530.55315
2025-04-10T12:36:11Z	11893.00000	1553.79060	1543.33965	1530.38158	1553.99747	1543.40703	1530.55315
2025-04-10T12:36:12Z	11894.00000	1553.79057	1543.33961	1530.38155	1553.99747	1543.40710	1530.55317
2025-04-10T12:36:13Z	11895.00000	1553.79058	1543.33957	1530.38154	1553.99748	1543.40714	1530.55318
2025-04-10T12:36:14Z	11896.00000	1553.79053	1543.33953	1530.38156	1553.99750	1543.40720	1530.55318
2025-04-10T12:36:15Z	11897.00000	1553.79053	1543.33949	1530.38154	1553.99752	1543.40726	1530.55320
2025-04-10T12:36:16Z	11897.00000	1553.79051	1543.33945	1530.38153	1553.99755	1543.40732	1530.55321
2025-04-10T12:36:17Z	11898.00000	1553.79049	1543.33942	1530.38153	1553.99756	1543.40740	1530.55324
2025-04-10T12:36:18Z	11899.00000	1553.79046	1543.33940	1530.38151	1553.99758	1543.40747	1530.55327
2025-04-10T12:36:18Z	11900.00000	1553.79045	1543.33938	1530.38152	1553.99756	1543.40753	1530.55326
2025-04-10T12:36:19Z	11901.00000	1553.79046	1543.33936	1530.38152	1553.99760	1543.40761	1530.55329
2025-04-10T12:36:20Z	11902.00000	1553.79045	1543.33932	1530.38151	1553.99768	1543.40773	1530.55330
2025-04-10T12:36:21Z	11903.00000	1553.79044	1543.33930	1530.38152	1553.99766	1543.40777	1530.55329
2025-04-10T12:36:22Z	11904.00000	1553.79040	1543.33925	1530.38149	1553.99767	1543.40787	1530.55337
2025-04-10T12:36:23Z	11905.00000	1553.79156	1543.34464	1530.38260	1553.60471	1541.32428	1529.83872
2025-04-10T12:36:24Z	11906.00000	1553.87404	1543.75624	1530.47566	1552.64226	1536.54436	1533.40069	1069.65940
2025-04-10T12:36:25Z	11907.00000	1553.95570	1544.06318	1530.56609	1551.71318	1529.77000	0.00000
2025-04-10T12:36:26Z	11908.00000	1553.98049	1544.19956	1530.56500	1552.33880	1530.32897	1449.65999
2025-04-10T12:36:27Z	11909.00000	1553.97687	1544.19859	1530.54474	1552.38814	1530.46009	1526.00777
2025-04-10T12:36:28Z	11910.00000	1553.97695	1544.15191	1530.54286	1552.41662	1526.04949	0.00000
2025-04-10T12:36:29Z	11911.00000	1553.97689	1544.02858	1530.53985	1552.44131	1526.09097	0.00000
2025-04-10T12:36:30Z	11912.00000	1553.97650	1543.98030	1530.53901	1552.45154	1530.00623	1373.48976
